year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,18,1220,1200,20,1506,1459,7,UA,1461,N15710,EWR,IAH,208,1400,12,0,2013-01-18T17:00:00Z
2013,1,18,1228,1230,-2,1402,1405,-3,WN,283,N236WN,LGA,MKE,121,738,12,30,2013-01-18T17:00:00Z
2013,1,18,1228,1235,-7,1356,1415,-19,MQ,4404,N828MQ,JFK,RDU,75,427,12,35,2013-01-18T17:00:00Z
2013,1,18,1229,1221,8,1553,1555,-2,UA,345,N841UA,EWR,SFO,362,2565,12,21,2013-01-18T17:00:00Z
2013,1,18,1233,1240,-7,1539,1540,-1,AA,1853,N499AA,EWR,DFW,209,1372,12,40,2013-01-18T17:00:00Z
2013,1,18,1233,1235,-2,1527,1535,-8,UA,1000,N78506,EWR,MIA,152,1085,12,35,2013-01-18T17:00:00Z
2013,1,18,1236,1240,-4,1435,1445,-10,DL,1131,N353NB,LGA,DTW,90,502,12,40,2013-01-18T17:00:00Z
2013,1,18,1239,1245,-6,1454,1514,-20,EV,4950,N614QX,EWR,ATL,115,746,12,45,2013-01-18T17:00:00Z
2013,1,18,1240,1215,25,1347,1328,19,EV,4087,N13965,EWR,PWM,49,284,12,15,2013-01-18T17:00:00Z
2013,1,18,1241,1245,-4,1333,1350,-17,AA,1850,N3EWAA,JFK,BOS,36,187,12,45,2013-01-18T17:00:00Z
2013,1,18,1245,1240,5,1606,1555,11,AA,2041,N5CDAA,JFK,MIA,162,1089,12,40,2013-01-18T17:00:00Z
2013,1,18,1247,1250,-3,1553,1550,3,DL,1685,N364NW,LGA,MCO,142,950,12,50,2013-01-18T17:00:00Z
2013,1,18,1247,1250,-3,1340,1355,-15,B6,1006,N183JB,JFK,BOS,37,187,12,50,2013-01-18T17:00:00Z
2013,1,18,1247,1250,-3,1459,1520,-21,WN,390,N290WN,LGA,DEN,228,1620,12,50,2013-01-18T17:00:00Z
2013,1,18,1247,1251,-4,1545,1602,-17,UA,317,N420UA,LGA,IAH,205,1416,12,51,2013-01-18T17:00:00Z
2013,1,18,1248,1216,32,1509,1445,24,EV,3826,N11535,EWR,ATL,122,746,12,16,2013-01-18T17:00:00Z
2013,1,18,1249,1255,-6,1542,1605,-23,UA,1612,N54711,EWR,DFW,203,1372,12,55,2013-01-18T17:00:00Z
2013,1,18,1251,1245,6,1558,1600,-2,AA,2253,N3FJAA,LGA,MIA,161,1096,12,45,2013-01-18T17:00:00Z
2013,1,18,1257,1259,-2,1409,1420,-11,EV,4158,N15980,EWR,RIC,59,277,12,59,2013-01-18T17:00:00Z
2013,1,18,1258,1259,-1,1527,1456,31,US,1459,N561UW,LGA,CLT,106,544,12,59,2013-01-18T17:00:00Z
2013,1,18,1258,1253,5,1547,1555,-8,UA,1641,N37277,EWR,MCO,148,937,12,53,2013-01-18T17:00:00Z
2013,1,18,1300,1259,1,1433,1436,-3,UA,1249,N17126,EWR,ORD,130,719,12,59,2013-01-18T17:00:00Z
2013,1,18,1318,1259,19,1607,1556,11,B6,991,N247JB,JFK,PBI,154,1028,12,59,2013-01-18T17:00:00Z
2013,1,18,1323,1235,48,1627,1606,21,DL,2174,N3766,JFK,SLC,285,1990,12,35,2013-01-18T17:00:00Z
2013,1,18,1336,1245,51,1640,1550,50,AA,745,N3GVAA,LGA,DFW,206,1389,12,45,2013-01-18T17:00:00Z
2013,1,18,1409,1250,79,1601,1449,72,9E,3694,N228PQ,EWR,DTW,84,488,12,50,2013-01-18T17:00:00Z
2013,1,18,1518,1218,180,1721,1415,186,EV,4641,N15986,EWR,CLT,92,529,12,18,2013-01-18T17:00:00Z
2013,1,18,NA,1221,NA,NA,1418,NA,EV,4640,N12166,EWR,DAY,NA,533,12,21,2013-01-18T17:00:00Z
2013,1,19,1149,1200,-11,1333,1400,-27,US,1443,N749US,JFK,CLT,87,541,12,0,2013-01-19T17:00:00Z
2013,1,19,1153,1200,-7,1446,1510,-24,AA,3,N329AA,JFK,LAX,334,2475,12,0,2013-01-19T17:00:00Z
2013,1,19,1153,1205,-12,1333,1345,-12,MQ,4431,N713MQ,LGA,RDU,66,431,12,5,2013-01-19T17:00:00Z
2013,1,19,1155,1200,-5,1511,1529,-18,DL,863,N704X,JFK,LAX,342,2475,12,0,2013-01-19T17:00:00Z
2013,1,19,1155,1200,-5,1259,1304,-5,B6,1174,N236JB,EWR,BOS,43,200,12,0,2013-01-19T17:00:00Z
2013,1,19,1155,1200,-5,1420,1435,-15,UA,310,N575UA,EWR,LAS,305,2227,12,0,2013-01-19T17:00:00Z
2013,1,19,1157,1200,-3,1329,1350,-21,WN,1599,N414WN,LGA,MKE,123,738,12,0,2013-01-19T17:00:00Z
2013,1,19,1157,1200,-3,1309,1315,-6,MQ,4425,N835MQ,JFK,DCA,53,213,12,0,2013-01-19T17:00:00Z
2013,1,19,1159,1200,-1,1435,1430,5,MQ,4658,N525MQ,LGA,ATL,120,762,12,0,2013-01-19T17:00:00Z
2013,1,19,1207,1215,-8,1315,1328,-13,EV,4087,N12564,EWR,PWM,49,284,12,15,2013-01-19T17:00:00Z
2013,1,19,1216,1220,-4,1307,1325,-18,WN,1045,N914WN,EWR,BWI,36,169,12,20,2013-01-19T17:00:00Z
2013,1,19,1216,1220,-4,1332,1350,-18,MQ,3697,N530MQ,EWR,ORD,115,719,12,20,2013-01-19T17:00:00Z
2013,1,19,1218,1220,-2,1505,1533,-28,B6,209,N587JB,JFK,LGB,331,2465,12,20,2013-01-19T17:00:00Z
2013,1,19,1218,1225,-7,1330,1355,-25,WN,640,N408WN,EWR,MDW,114,711,12,25,2013-01-19T17:00:00Z
2013,1,19,1222,1225,-3,1515,1558,-43,UA,1575,N38446,EWR,SFO,342,2565,12,25,2013-01-19T17:00:00Z
2013,1,19,1224,1231,-7,1526,1534,-8,UA,1412,N75410,EWR,MIA,161,1085,12,31,2013-01-19T17:00:00Z
2013,1,19,1229,1235,-6,1446,1504,-18,EV,3273,N11184,EWR,ATL,118,746,12,35,2013-01-19T17:00:00Z
2013,1,19,1229,1230,-1,1446,1457,-11,EV,4950,N600QX,EWR,ATL,118,746,12,30,2013-01-19T17:00:00Z
2013,1,19,1230,1240,-10,1419,1444,-25,DL,1131,N324NB,LGA,DTW,91,502,12,40,2013-01-19T17:00:00Z
2013,1,19,1233,1235,-2,1601,1609,-8,UA,1227,N77530,EWR,PHX,300,2133,12,35,2013-01-19T17:00:00Z
2013,1,19,1236,1220,16,1348,1343,5,B6,66,N266JB,JFK,BUF,60,301,12,20,2013-01-19T17:00:00Z
2013,1,19,1241,1250,-9,1335,1355,-20,B6,1006,N317JB,JFK,BOS,40,187,12,50,2013-01-19T17:00:00Z
2013,1,19,1242,1250,-8,1527,1550,-23,DL,1685,N335NW,LGA,MCO,142,950,12,50,2013-01-19T17:00:00Z
2013,1,19,1242,1245,-3,1536,1600,-24,AA,2253,N3GRAA,LGA,MIA,155,1096,12,45,2013-01-19T17:00:00Z
2013,1,19,1242,1245,-3,1342,1350,-8,AA,1850,N3AUAA,JFK,BOS,40,187,12,45,2013-01-19T17:00:00Z
2013,1,19,1242,1245,-3,1502,1535,-33,WN,921,N916WN,LGA,DEN,246,1620,12,45,2013-01-19T17:00:00Z
2013,1,19,1244,1240,4,1540,1540,0,AA,1853,N518AA,EWR,DFW,211,1372,12,40,2013-01-19T17:00:00Z
2013,1,19,1247,1205,42,1544,1520,24,AA,743,N4WJAA,LGA,DFW,215,1389,12,5,2013-01-19T17:00:00Z
2013,1,19,1253,1259,-6,1407,1420,-13,EV,4247,N14204,EWR,RIC,56,277,12,59,2013-01-19T17:00:00Z
2013,1,19,1256,1259,-3,1403,1419,-16,EV,4139,N21144,EWR,BUF,50,282,12,59,2013-01-19T17:00:00Z
2013,1,19,1256,1240,16,1604,1555,9,AA,2041,N612AA,JFK,MIA,157,1089,12,40,2013-01-19T17:00:00Z
2013,1,19,1257,1259,-2,1436,1456,-20,US,1055,N173US,LGA,CLT,82,544,12,59,2013-01-19T17:00:00Z
2013,1,19,1258,1259,-1,1543,1556,-13,B6,991,N198JB,JFK,PBI,153,1028,12,59,2013-01-19T17:00:00Z
2013,1,19,1301,1200,61,1540,1501,39,UA,1461,N14731,EWR,IAH,193,1400,12,0,2013-01-19T17:00:00Z
2013,1,19,1304,1259,5,1558,1559,-1,UA,628,N495UA,EWR,PBI,156,1023,12,59,2013-01-19T17:00:00Z
2013,1,19,1345,1200,105,1458,1330,88,MQ,4601,N510MQ,LGA,BNA,114,764,12,0,2013-01-19T17:00:00Z
2013,1,19,1441,1235,126,1630,1415,135,MQ,4404,N856MQ,JFK,RDU,71,427,12,35,2013-01-19T17:00:00Z
2013,1,20,1151,1200,-9,1408,1408,0,EV,4689,N12567,EWR,CHS,108,628,12,0,2013-01-20T17:00:00Z
2013,1,20,1152,1200,-8,1600,1529,31,DL,863,N711ZX,JFK,LAX,363,2475,12,0,2013-01-20T17:00:00Z
2013,1,20,1153,1200,-7,1252,1309,-17,US,2173,N737US,LGA,DCA,48,214,12,0,2013-01-20T17:00:00Z
2013,1,20,1153,1200,-7,1323,1330,-7,MQ,4601,N5PBMQ,LGA,BNA,122,764,12,0,2013-01-20T17:00:00Z
2013,1,20,1153,1203,-10,1440,1506,-26,UA,1549,N14237,EWR,IAH,207,1400,12,3,2013-01-20T17:00:00Z
2013,1,20,1154,1200,-6,1423,1440,-17,DL,1947,N996DL,LGA,ATL,123,762,12,0,2013-01-20T17:00:00Z
2013,1,20,1154,1200,-6,1249,1305,-16,US,2126,N953UW,LGA,BOS,37,184,12,0,2013-01-20T17:00:00Z
2013,1,20,1154,1200,-6,1306,1315,-9,MQ,4425,N828MQ,JFK,DCA,53,213,12,0,2013-01-20T17:00:00Z
2013,1,20,1156,1200,-4,1354,1400,-6,US,1443,N768US,JFK,CLT,91,541,12,0,2013-01-20T17:00:00Z
2013,1,20,1157,1205,-8,1451,1520,-29,AA,743,N4WYAA,LGA,DFW,215,1389,12,5,2013-01-20T17:00:00Z
2013,1,20,1157,1200,-3,1524,1529,-5,UA,1575,N76503,EWR,SFO,370,2565,12,0,2013-01-20T17:00:00Z
2013,1,20,1158,1205,-7,1300,1318,-18,EV,4087,N26545,EWR,PWM,44,284,12,5,2013-01-20T17:00:00Z
2013,1,20,1158,1200,-2,1457,1510,-13,AA,3,N327AA,JFK,LAX,340,2475,12,0,2013-01-20T17:00:00Z
2013,1,20,1158,1205,-7,1317,1325,-8,WN,644,N437WN,EWR,MDW,121,711,12,5,2013-01-20T17:00:00Z
2013,1,20,1159,1210,-11,1302,1310,-8,WN,477,N481WN,EWR,BWI,45,169,12,10,2013-01-20T17:00:00Z
2013,1,20,1159,1205,-6,1330,1345,-15,MQ,4431,N734MQ,LGA,RDU,74,431,12,5,2013-01-20T17:00:00Z
2013,1,20,1159,1200,-1,1421,1430,-9,MQ,4658,N544MQ,LGA,ATL,119,762,12,0,2013-01-20T17:00:00Z
2013,1,20,1207,1200,7,1306,1304,2,B6,1174,N306JB,EWR,BOS,40,200,12,0,2013-01-20T17:00:00Z
2013,1,20,1209,1210,-1,1311,1323,-12,B6,42,N351JB,JFK,SYR,48,209,12,10,2013-01-20T17:00:00Z
2013,1,20,1213,1220,-7,1336,1350,-14,MQ,3697,N516MQ,EWR,ORD,126,719,12,20,2013-01-20T17:00:00Z
2013,1,20,1215,1225,-10,1409,1410,-1,EV,4446,N14974,EWR,CMH,86,463,12,25,2013-01-20T17:00:00Z
2013,1,20,1217,1220,-3,1534,1533,1,B6,209,N640JB,JFK,LGB,356,2465,12,20,2013-01-20T17:00:00Z
2013,1,20,1218,1220,-2,1336,1343,-7,B6,66,N292JB,JFK,BUF,64,301,12,20,2013-01-20T17:00:00Z
2013,1,20,1220,1230,-10,1414,1427,-13,EV,4640,N16918,EWR,DAY,95,533,12,30,2013-01-20T17:00:00Z
2013,1,20,1222,1232,-10,1416,1429,-13,EV,4135,N11155,EWR,CLT,89,529,12,32,2013-01-20T17:00:00Z
2013,1,20,1225,1229,-4,1452,1459,-7,EV,3826,N14568,EWR,ATL,124,746,12,29,2013-01-20T17:00:00Z
2013,1,20,1226,1230,-4,1520,1527,-7,UA,782,N566UA,EWR,MIA,158,1085,12,30,2013-01-20T17:00:00Z
2013,1,20,1226,1230,-4,1520,1543,-23,UA,1734,N39297,LGA,IAH,216,1416,12,30,2013-01-20T17:00:00Z
2013,1,20,1231,1240,-9,1541,1555,-14,AA,2041,N622AA,JFK,MIA,156,1089,12,40,2013-01-20T17:00:00Z
2013,1,20,1235,1240,-5,1527,1540,-13,AA,1853,N4XGAA,EWR,DFW,209,1372,12,40,2013-01-20T17:00:00Z
2013,1,20,1237,1216,21,1615,1555,20,UA,1227,N72405,EWR,PHX,317,2133,12,16,2013-01-20T17:00:00Z
2013,1,20,1238,1245,-7,1526,1550,-24,AA,745,N3FXAA,LGA,DFW,212,1389,12,45,2013-01-20T17:00:00Z
2013,1,20,1239,1245,-6,1334,1350,-16,AA,1850,N3EDAA,JFK,BOS,38,187,12,45,2013-01-20T17:00:00Z
2013,1,20,1241,1235,6,1421,1415,6,MQ,4404,N846MQ,JFK,RDU,79,427,12,35,2013-01-20T17:00:00Z
2013,1,20,1244,1250,-6,1527,1550,-23,DL,1685,N341NW,LGA,MCO,141,950,12,50,2013-01-20T17:00:00Z
2013,1,20,1245,1245,0,1551,1600,-9,AA,2253,N3CLAA,LGA,MIA,165,1096,12,45,2013-01-20T17:00:00Z
2013,1,20,1249,1257,-8,1336,1354,-18,EV,4368,N14558,EWR,BDL,26,116,12,57,2013-01-20T17:00:00Z
2013,1,20,1249,1250,-1,1533,1605,-32,UA,1612,N17719,EWR,DFW,211,1372,12,50,2013-01-20T17:00:00Z
2013,1,20,1250,1259,-9,1409,1420,-11,EV,4158,N11547,EWR,RIC,53,277,12,59,2013-01-20T17:00:00Z
2013,1,20,1250,1230,20,1406,1405,1,WN,283,N286WN,LGA,MKE,123,738,12,30,2013-01-20T17:00:00Z
2013,1,20,1251,1250,1,1535,1520,15,WN,390,N967WN,LGA,DEN,254,1620,12,50,2013-01-20T17:00:00Z
2013,1,20,1252,1250,2,1458,1449,9,EV,4893,N600QX,EWR,DTW,95,488,12,50,2013-01-20T17:00:00Z
2013,1,20,1252,1259,-7,1444,1456,-12,US,1459,N558UW,LGA,CLT,93,544,12,59,2013-01-20T17:00:00Z
2013,1,20,1256,1259,-3,1546,1556,-10,B6,991,N346JB,JFK,PBI,155,1028,12,59,2013-01-20T17:00:00Z
2013,1,20,1304,1250,14,1358,1355,3,B6,1006,N179JB,JFK,BOS,37,187,12,50,2013-01-20T17:00:00Z
2013,1,20,1326,1259,27,1452,1436,16,UA,1137,N33103,EWR,ORD,125,719,12,59,2013-01-20T17:00:00Z
2013,1,21,1150,1200,-10,1245,1304,-19,B6,1174,N351JB,EWR,BOS,39,200,12,0,2013-01-21T17:00:00Z
2013,1,21,1151,1200,-9,1448,1459,-11,UA,1461,N24715,EWR,IAH,213,1400,12,0,2013-01-21T17:00:00Z
2013,1,21,1153,1200,-7,1335,1330,5,MQ,4601,N527MQ,LGA,BNA,133,764,12,0,2013-01-21T17:00:00Z
2013,1,21,1154,1200,-6,1315,1315,0,EV,4349,N13994,EWR,ORF,55,284,12,0,2013-01-21T17:00:00Z
2013,1,21,1154,1200,-6,1259,1315,-16,MQ,4425,N835MQ,JFK,DCA,49,213,12,0,2013-01-21T17:00:00Z
2013,1,21,1155,1200,-5,1425,1438,-13,DL,1947,N697DL,LGA,ATL,131,762,12,0,2013-01-21T17:00:00Z
2013,1,21,1155,1200,-5,1301,1309,-8,US,2173,N733UW,LGA,DCA,47,214,12,0,2013-01-21T17:00:00Z
2013,1,21,1156,1200,-4,1517,1529,-12,DL,863,N707TW,JFK,LAX,336,2475,12,0,2013-01-21T17:00:00Z
2013,1,21,1157,1205,-8,1510,1520,-10,AA,743,N491AA,LGA,DFW,231,1389,12,5,2013-01-21T17:00:00Z
2013,1,21,1157,1200,-3,1350,1400,-10,US,1443,N768US,JFK,CLT,97,541,12,0,2013-01-21T17:00:00Z
2013,1,21,1158,1200,-2,1451,1510,-19,AA,3,N332AA,JFK,LAX,333,2475,12,0,2013-01-21T17:00:00Z
2013,1,21,1203,1205,-2,1338,1345,-7,MQ,4431,N730MQ,LGA,RDU,78,431,12,5,2013-01-21T17:00:00Z
2013,1,21,1210,1217,-7,1534,1556,-22,UA,1227,N37274,EWR,PHX,306,2133,12,17,2013-01-21T17:00:00Z
2013,1,21,1211,1205,6,1340,1325,15,WN,644,N262WN,EWR,MDW,123,711,12,5,2013-01-21T17:00:00Z
2013,1,21,1216,1220,-4,1514,1533,-19,B6,209,N589JB,JFK,LGB,344,2465,12,20,2013-01-21T17:00:00Z
2013,1,21,1219,1221,-2,1520,1555,-35,UA,345,N828UA,EWR,SFO,343,2565,12,21,2013-01-21T17:00:00Z
2013,1,21,1220,1220,0,1352,1350,2,MQ,3697,N0EGMQ,EWR,ORD,120,719,12,20,2013-01-21T17:00:00Z
2013,1,21,1221,1220,1,1343,1343,0,B6,66,N334JB,JFK,BUF,66,301,12,20,2013-01-21T17:00:00Z
2013,1,21,1222,1210,12,1323,1323,0,B6,42,N197JB,JFK,SYR,49,209,12,10,2013-01-21T17:00:00Z
2013,1,21,1227,1230,-3,1337,1405,-28,WN,283,N250WN,LGA,MKE,119,738,12,30,2013-01-21T17:00:00Z
2013,1,21,1227,1235,-8,1402,1415,-13,MQ,4404,N846MQ,JFK,RDU,80,427,12,35,2013-01-21T17:00:00Z
2013,1,21,1228,1235,-7,1528,1606,-38,DL,2174,N390DA,JFK,SLC,285,1990,12,35,2013-01-21T17:00:00Z
2013,1,21,1231,1221,10,1429,1418,11,EV,4640,N16951,EWR,DAY,101,533,12,21,2013-01-21T17:00:00Z
2013,1,21,1231,1235,-4,1535,1535,0,UA,1186,N16217,EWR,MIA,167,1085,12,35,2013-01-21T17:00:00Z
2013,1,21,1235,1240,-5,1436,1445,-9,DL,1131,N323NB,LGA,DTW,93,502,12,40,2013-01-21T17:00:00Z
2013,1,21,1239,1240,-1,1612,1540,32,AA,1853,N598AA,EWR,DFW,244,1372,12,40,2013-01-21T17:00:00Z
2013,1,21,1240,1245,-5,1342,1350,-8,AA,1850,N3JRAA,JFK,BOS,37,187,12,45,2013-01-21T17:00:00Z
2013,1,21,1241,1250,-9,1450,1449,1,EV,4893,N716EV,EWR,DTW,100,488,12,50,2013-01-21T17:00:00Z
2013,1,21,1241,1245,-4,1604,1550,14,AA,745,N3DEAA,LGA,DFW,239,1389,12,45,2013-01-21T17:00:00Z
2013,1,21,1241,1245,-4,1603,1600,3,AA,2253,N3ASAA,LGA,MIA,167,1096,12,45,2013-01-21T17:00:00Z
2013,1,21,1244,1218,26,1436,1415,21,EV,4135,N29917,EWR,CLT,97,529,12,18,2013-01-21T17:00:00Z
2013,1,21,1244,1250,-6,1338,1355,-17,B6,1006,N353JB,JFK,BOS,36,187,12,50,2013-01-21T17:00:00Z
2013,1,21,1245,1250,-5,1544,1550,-6,DL,1685,N352NW,LGA,MCO,155,950,12,50,2013-01-21T17:00:00Z
2013,1,21,1249,1250,-1,1507,1520,-13,WN,390,N938WN,LGA,DEN,246,1620,12,50,2013-01-21T17:00:00Z
2013,1,21,1251,1255,-4,1551,1605,-14,UA,1612,N78524,EWR,DFW,225,1372,12,55,2013-01-21T17:00:00Z
2013,1,21,1253,1259,-6,1429,1402,27,EV,4129,N11539,EWR,DCA,53,199,12,59,2013-01-21T17:00:00Z
2013,1,21,1253,1240,13,1547,1555,-8,AA,2041,N5EPAA,JFK,MIA,158,1089,12,40,2013-01-21T17:00:00Z
2013,1,21,1254,1259,-5,1415,1420,-5,EV,4158,N14916,EWR,RIC,55,277,12,59,2013-01-21T17:00:00Z
2013,1,21,1255,1253,2,1543,1555,-12,UA,1641,N38268,EWR,MCO,152,937,12,53,2013-01-21T17:00:00Z
2013,1,21,1256,1259,-3,1559,1556,3,B6,991,N346JB,JFK,PBI,166,1028,12,59,2013-01-21T17:00:00Z
2013,1,21,1257,1259,-2,1520,1456,24,US,1459,N561UW,LGA,CLT,106,544,12,59,2013-01-21T17:00:00Z
2013,1,21,1303,1200,63,1544,1430,74,MQ,4658,N508MQ,LGA,ATL,130,762,12,0,2013-01-21T17:00:00Z
2013,1,21,1307,1230,37,1551,1459,52,EV,3826,N12552,EWR,ATL,141,746,12,30,2013-01-21T17:00:00Z
2013,1,21,1309,1215,54,1414,1328,46,EV,4087,N13908,EWR,PWM,47,284,12,15,2013-01-21T17:00:00Z
2013,1,21,1310,1259,11,1403,1408,-5,UA,561,N826UA,EWR,BOS,38,200,12,59,2013-01-21T17:00:00Z
2013,1,21,1350,1251,59,1724,1602,82,UA,428,N404UA,LGA,IAH,241,1416,12,51,2013-01-21T17:00:00Z
2013,1,21,1626,1210,256,1725,1310,255,WN,477,N480WN,EWR,BWI,40,169,12,10,2013-01-21T17:00:00Z
2013,1,22,1153,1200,-7,1429,1459,-30,UA,1461,N33714,EWR,IAH,199,1400,12,0,2013-01-22T17:00:00Z
2013,1,22,1154,1200,-6,1419,1432,-13,EV,4090,N13908,EWR,JAX,130,820,12,0,2013-01-22T17:00:00Z
2013,1,22,1155,1200,-5,1513,1529,-16,DL,863,N624AG,JFK,LAX,340,2475,12,0,2013-01-22T17:00:00Z
2013,1,22,1156,1205,-9,1451,1520,-29,AA,743,N4YSAA,LGA,DFW,215,1389,12,5,2013-01-22T17:00:00Z
2013,1,22,1156,1200,-4,1359,1400,-1,US,1443,N704US,JFK,CLT,100,541,12,0,2013-01-22T17:00:00Z
2013,1,22,1156,1205,-9,1359,1345,14,MQ,4431,N723MQ,LGA,RDU,89,431,12,5,2013-01-22T17:00:00Z
2013,1,22,1157,1200,-3,1255,1305,-10,US,2126,N949UW,LGA,BOS,34,184,12,0,2013-01-22T17:00:00Z
2013,1,22,1159,1200,-1,1313,1315,-2,MQ,4425,N856MQ,JFK,DCA,55,213,12,0,2013-01-22T17:00:00Z
2013,1,22,1201,1200,1,1435,1438,-3,DL,1947,N642DL,LGA,ATL,120,762,12,0,2013-01-22T17:00:00Z
2013,1,22,1204,1200,4,1517,1510,7,AA,3,N336AA,JFK,LAX,341,2475,12,0,2013-01-22T17:00:00Z
2013,1,22,1207,1215,-8,1330,1328,2,EV,4087,N19554,EWR,PWM,60,284,12,15,2013-01-22T17:00:00Z
2013,1,22,1207,1210,-3,1301,1310,-9,WN,477,N907WN,EWR,BWI,36,169,12,10,2013-01-22T17:00:00Z
2013,1,22,1208,1205,3,1322,1325,-3,WN,644,N733SA,EWR,MDW,116,711,12,5,2013-01-22T17:00:00Z
2013,1,22,1212,1212,0,1530,1551,-21,UA,1227,N45440,EWR,PHX,298,2133,12,12,2013-01-22T17:00:00Z
2013,1,22,1214,1220,-6,1333,1343,-10,B6,66,N348JB,JFK,BUF,65,301,12,20,2013-01-22T17:00:00Z
2013,1,22,1215,1218,-3,1419,1415,4,EV,4641,N12167,EWR,CLT,98,529,12,18,2013-01-22T17:00:00Z
2013,1,22,1215,1200,15,1308,1304,4,B6,1174,N318JB,EWR,BOS,39,200,12,0,2013-01-22T17:00:00Z
2013,1,22,1216,1221,-5,1528,1555,-27,UA,583,N807UA,EWR,SFO,354,2565,12,21,2013-01-22T17:00:00Z
2013,1,22,1217,1221,-4,1413,1418,-5,EV,4640,N14568,EWR,DAY,96,533,12,21,2013-01-22T17:00:00Z
2013,1,22,1217,1200,17,1334,1309,25,US,2173,N741UW,LGA,DCA,46,214,12,0,2013-01-22T17:00:00Z
2013,1,22,1222,1220,2,1529,1533,-4,B6,209,N580JB,JFK,LGB,344,2465,12,20,2013-01-22T17:00:00Z
2013,1,22,1223,1230,-7,1349,1405,-16,WN,283,N7735A,LGA,MKE,117,738,12,30,2013-01-22T17:00:00Z
2013,1,22,1226,1220,6,1341,1350,-9,MQ,3697,N546MQ,EWR,ORD,118,719,12,20,2013-01-22T17:00:00Z
2013,1,22,1230,1235,-5,1419,1415,4,MQ,4404,N832MQ,JFK,RDU,89,427,12,35,2013-01-22T17:00:00Z
2013,1,22,1234,1240,-6,1544,1540,4,AA,1853,N4XMAA,EWR,DFW,211,1372,12,40,2013-01-22T17:00:00Z
2013,1,22,1236,1235,1,1556,1535,21,UA,1186,N26226,EWR,MIA,181,1085,12,35,2013-01-22T17:00:00Z
2013,1,22,1237,1240,-3,1426,1445,-19,DL,1131,N338NB,LGA,DTW,87,502,12,40,2013-01-22T17:00:00Z
2013,1,22,1239,1250,-11,1428,1449,-21,EV,4893,N398CA,EWR,DTW,92,488,12,50,2013-01-22T17:00:00Z
2013,1,22,1239,1245,-6,1530,1550,-20,AA,745,N3EBAA,LGA,DFW,206,1389,12,45,2013-01-22T17:00:00Z
2013,1,22,1240,1230,10,1515,1459,16,EV,3826,N14916,EWR,ATL,140,746,12,30,2013-01-22T17:00:00Z
2013,1,22,1240,1245,-5,1547,1600,-13,AA,2253,N3DRAA,LGA,MIA,168,1096,12,45,2013-01-22T17:00:00Z
2013,1,22,1248,1250,-2,1501,1520,-19,WN,390,N477WN,LGA,DEN,238,1620,12,50,2013-01-22T17:00:00Z
2013,1,22,1248,1200,48,1523,1430,53,MQ,4658,N506MQ,LGA,ATL,123,762,12,0,2013-01-22T17:00:00Z
2013,1,22,1249,1250,-1,1553,1550,3,DL,1685,N319US,LGA,MCO,162,950,12,50,2013-01-22T17:00:00Z
2013,1,22,1249,1245,4,1410,1406,4,EV,3263,N17108,EWR,RIC,62,277,12,45,2013-01-22T17:00:00Z
2013,1,22,1249,1253,-4,1543,1555,-12,UA,1641,N38268,EWR,MCO,157,937,12,53,2013-01-22T17:00:00Z
2013,1,22,1251,1240,11,1625,1555,30,AA,2041,N5EJAA,JFK,MIA,177,1089,12,40,2013-01-22T17:00:00Z
2013,1,22,1251,1200,51,1416,1330,46,MQ,4601,N508MQ,LGA,BNA,127,764,12,0,2013-01-22T17:00:00Z
2013,1,22,1252,1251,1,1557,1604,-7,UA,1250,N79279,LGA,IAH,224,1416,12,51,2013-01-22T17:00:00Z
2013,1,22,1252,1255,-3,1537,1605,-28,UA,1612,N14704,EWR,DFW,206,1372,12,55,2013-01-22T17:00:00Z
2013,1,22,1254,1259,-5,1603,1556,7,B6,991,N216JB,JFK,PBI,173,1028,12,59,2013-01-22T17:00:00Z
2013,1,22,1257,1200,57,1404,1315,49,EV,4349,N29917,EWR,ORF,51,284,12,0,2013-01-22T17:00:00Z
2013,1,22,1258,1259,-1,1425,1436,-11,UA,1249,N17126,EWR,ORD,121,719,12,59,2013-01-22T17:00:00Z
2013,1,22,1259,1259,0,1459,1456,3,US,1459,N179UW,LGA,CLT,98,544,12,59,2013-01-22T17:00:00Z
2013,1,22,1311,1245,26,1404,1350,14,AA,1850,N3DYAA,JFK,BOS,37,187,12,45,2013-01-22T17:00:00Z
2013,1,22,1347,1250,57,1453,1355,58,B6,1006,N239JB,JFK,BOS,40,187,12,50,2013-01-22T17:00:00Z
2013,1,23,1142,1200,-18,1239,1304,-25,B6,1174,N239JB,EWR,BOS,37,200,12,0,2013-01-23T17:00:00Z
2013,1,23,1150,1200,-10,1308,1309,-1,US,2173,N764US,LGA,DCA,47,214,12,0,2013-01-23T17:00:00Z
2013,1,23,1153,1200,-7,1305,1305,0,US,2126,N952UW,LGA,BOS,33,184,12,0,2013-01-23T17:00:00Z
2013,1,23,1154,1200,-6,1459,1510,-11,AA,3,N327AA,JFK,LAX,339,2475,12,0,2013-01-23T17:00:00Z
2013,1,23,1154,1200,-6,1313,1315,-2,MQ,4425,N828MQ,JFK,DCA,57,213,12,0,2013-01-23T17:00:00Z
